Date,Service,Message
"2022-05-06T18:03:39.993Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:39.993Z	eabb3540-9c0d-4db2-bdf6-a8a6a73a895a	INFO	[dd.trace_id=3980071097756741980 dd.span_id=4087506603576326845] The event with eventId 6bf1546e-be26-4f2e-b43e-2712de39b8b2-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:39.532Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:39.532Z	d7ec0abf-c365-4bb6-bb03-91ff85bdb3b4	INFO	[dd.trace_id=6261294859108989715 dd.span_id=8355648992201532318] The event with eventId 156382ef-865f-4319-9d7e-0f31a1d0a9a2-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:38.975Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:38.975Z	e22f290c-3f8e-4d84-a445-801fb6b2a137	INFO	[dd.trace_id=3612321294231081003 dd.span_id=3230157561219719794] The event with eventId 5287d8d4-46c3-45b4-8015-81bcea8f12c8-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:35.933Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:35.933Z	ea6f1f6b-d5bc-4e6e-861b-0186aefcb754	INFO	[dd.trace_id=5789452633928132922 dd.span_id=7978515886076126146] The event with eventId 690060f6-72c0-4107-95bd-a0927993cc19-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:35.315Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:35.315Z	0f3595f2-928d-4da9-bb19-7cb64966b454	INFO	[dd.trace_id=1968436687981747011 dd.span_id=804940739498854943] The event with eventId 2e2b1884-cfee-45e1-8d44-fbdc3aeaaf1b-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:33.880Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:33.880Z	3c870e53-b2ab-436b-9bd5-4fe5d5849f02	INFO	[dd.trace_id=7545247690324029417 dd.span_id=359619241036103203] The event with eventId be59e8f3-f3a9-4a35-8205-e77142745b91-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:33.773Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:33.773Z	2a73d7b3-b26e-46c0-bfe5-7b9409d0d722	INFO	[dd.trace_id=7848376612677098103 dd.span_id=9051405545831885647] The event with eventId fd5d4809-1f91-44fc-b627-84fd328eeb23-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:30.832Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:30.832Z	2c36b4b9-f7c4-4a86-9b05-27328562bc55	INFO	[dd.trace_id=1218418748562476430 dd.span_id=407824210662304037] The event with eventId 80711aa7-d5a9-4bc7-a69c-bd306c0e6438-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:30.763Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:30.763Z	e9960209-158b-47b8-8f36-0a966b7e87f0	INFO	[dd.trace_id=4467631385988080711 dd.span_id=5499240999393516529] The event with eventId 6a3722ab-9d7f-4336-90fe-6ae00d89dd2b-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:30.342Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:30.342Z	ec3c6ebb-8410-481e-8ed5-4be84bec0ac4	INFO	[dd.trace_id=2054676496687051466 dd.span_id=4803478050891030956] The event with eventId 1b1b0680-38d2-4938-ac23-80a9da638a72-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:27.951Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:27.951Z	329c8da1-8641-4c34-9841-311d9205fb9b	INFO	[dd.trace_id=1370797564933734259 dd.span_id=1761693012594452339] The event with eventId 3f675d7f-fa6f-404b-9d3d-3b9ed5be26ca-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:27.751Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:27.751Z	8e06e947-ea89-4020-aaa1-85d7d6995d44	INFO	[dd.trace_id=5437037632008240712 dd.span_id=2744507984203731120] The event with eventId bb2fb302-cb95-48eb-9c26-5ece4ce765af-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:27.750Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:27.750Z	e21ff01a-b72b-4d01-8cb8-1349bc18bb91	INFO	[dd.trace_id=2267344597715472671 dd.span_id=5304777971284203934] The event with eventId e7032a74-6c70-472c-b5ee-b2ef772e1b30-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:24.943Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:24.943Z	e464deda-7987-4374-bfc9-c8eed6ea4c6d	INFO	[dd.trace_id=2128975441683604726 dd.span_id=4414364849349061628] The event with eventId c9d2d31b-6f7a-41c1-8627-38833746291f-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:24.721Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:24.721Z	028f5e9d-d4a9-43b1-9c4e-866a7d4e50ac	INFO	[dd.trace_id=7129226754841881974 dd.span_id=2506792577527288259] The event with eventId 25910a24-ee77-4b12-b49f-a58c08096afb-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:24.721Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:24.721Z	d4bc6ec4-cbb8-4779-964c-692e6947aa7a	INFO	[dd.trace_id=8396010754809872631 dd.span_id=435940792486607920] The event with eventId 134fed32-cbe6-41dd-aa83-1169675e840a-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:09.432Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:09.432Z	9328b8a2-b18e-4356-82bc-0d211a4c19c4	INFO	[dd.trace_id=1902396819705219043 dd.span_id=2847729615490366486] The event with eventId 8d803d23-33e9-4a43-a79c-df4450ba72ed-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:09.425Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:09.425Z	8a19361b-22a7-4da7-9fc5-4f869fd81f74	INFO	[dd.trace_id=2619407312209816292 dd.span_id=2445431052680526086] The event with eventId 6688deca-c4b8-4754-8f0b-7a6a4a7e5d1d-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:04.068Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:04.068Z	c40c2f60-6e8b-4ae5-b653-f2960c697b54	INFO	[dd.trace_id=8185053390517296515 dd.span_id=4191867393771592471] The event with eventId 8dab987f-1b61-4340-aa0f-d6f3eba5618e-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:02.039Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:02.039Z	bca45cfc-2ee6-4d0a-9787-f7c842f5e668	INFO	[dd.trace_id=3161957385470143792 dd.span_id=7899817616839071849] The event with eventId 23b064c6-8702-4567-ac19-2dd3438ed915-accountSyncMulesoft was updated with sent status"
